lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
38111,10,1,0,1,2025-04-29 23:04:19.607000
38119,10,1,372,1,2025-04-29 23:04:17.453000
38119,11,1,372,1,2025-04-29 23:04:17.453000
38121,10,1,372,1,2025-04-29 23:04:17.457000
38121,11,1,372,1,2025-04-29 23:04:17.457000
38123,11,1,372,1,2025-04-29 23:04:17.457000
38123,12,1,372,1,2025-04-29 23:04:17.457000
38125,10,1,372,1,2025-04-29 23:04:17.460000
38125,11,1,372,1,2025-04-29 23:04:17.460000
38151,6,1,0,1,2025-04-29 23:04:17.460000
38151,8,1,0,1,2025-04-29 23:04:17.460000
38151,9,1,0,1,2025-04-29 23:04:17.460000
38153,7,1,0,1,2025-04-29 23:04:17.460000
38153,8,1,0,1,2025-04-29 23:04:17.460000
38158,9,1,372,1,2025-04-29 23:04:19.093000
38168,11,1,372,1,2025-04-29 23:04:19.100000
38176,11,1,372,1,2025-04-29 23:04:19.103000
38176,13,1,372,1,2025-04-29 23:04:19.103000
38178,9,1,0,1,2025-04-29 23:04:19.103000
38178,11,1,0,1,2025-04-29 23:04:19.103000
38201,21,1,0,1,2025-04-29 23:04:19.607000
38201,22,1,0,1,2025-04-29 23:04:19.607000
38201,25,1,0,1,2025-04-29 23:04:19.607000
38211,15,1,0,1,2025-04-29 23:04:19.107000
38211,17,1,0,1,2025-04-29 23:04:19.107000
38213,11,1,0,1,2025-04-29 23:04:19.110000
38213,13,1,0,1,2025-04-29 23:04:19.110000
38223,19,1,0,1,2025-04-29 23:04:23.300000
38227,19,1,0,1,2025-04-29 23:04:16.803000
38229,27,1,0,1,2025-04-29 23:04:23.303000
38231,19,1,201,1,2025-04-29 23:04:16.807000
38233,6,1,0,1,2025-04-29 23:04:16.807000
38238,13,1,0,1,2025-04-29 23:04:15.360000
38240,26,1,0,1,2025-04-29 23:04:15.363000
38249,21,1,0,1,2025-04-29 23:04:19.613000
38249,22,1,0,1,2025-04-29 23:04:19.613000
38268,10,1,0,1,2025-04-29 23:04:19.613000
38268,11,1,0,1,2025-04-29 23:04:19.613000
38274,10,1,0,1,2025-04-29 23:04:15.367000
38276,8,1,240,1,2025-04-29 23:04:23.997000
38276,8,2,226,1,2025-04-29 23:04:24
38276,8,3,330,1,2025-04-29 23:04:24
38276,12,1,240,1,2025-04-29 23:04:24
38276,12,2,226,1,2025-04-29 23:04:24.003000
38276,12,3,330,1,2025-04-29 23:04:24.007000
38278,35,1,176,2,2025-04-30 17:17:43.463000
38284,12,1,0,1,2025-04-29 23:04:19.617000
38284,13,1,0,1,2025-04-29 23:04:19.617000
38288,10,1,0,1,2025-04-29 23:04:19.617000
38288,11,1,0,1,2025-04-29 23:04:19.617000
38292,17,1,0,1,2025-04-29 23:04:15.367000
38294,22,1,333,1,2025-04-29 23:04:15.370000
38294,24,1,333,1,2025-04-29 23:04:15.370000
38299,22,1,0,1,2025-04-29 23:04:17.463000
38299,25,1,0,1,2025-04-29 23:04:17.463000
38299,26,1,0,1,2025-04-29 23:04:17.463000
38301,22,1,0,1,2025-04-29 23:04:17.463000
38301,25,1,0,1,2025-04-29 23:04:17.463000
38301,26,1,0,1,2025-04-29 23:04:17.463000
38303,12,1,0,1,2025-04-29 23:04:19.617000
38303,13,1,0,1,2025-04-29 23:04:19.617000
38307,13,1,0,1,2025-04-29 23:04:19.620000
38307,14,1,0,1,2025-04-29 23:04:19.620000
38310,7,1,0,1,2025-04-29 23:04:17.463000
38310,11,1,0,1,2025-04-29 23:04:17.467000
38312,4,1,0,1,2025-04-29 23:04:17.467000
38312,5,1,0,1,2025-04-29 23:04:17.467000
38327,9,1,0,1,2025-04-29 23:04:17.467000
38327,10,1,0,1,2025-04-29 23:04:17.467000
38329,9,1,0,1,2025-04-29 23:04:17.470000
38329,10,1,0,1,2025-04-29 23:04:17.470000
38331,24,1,0,1,2025-04-29 23:04:17.470000
38331,25,1,0,1,2025-04-29 23:04:17.470000
38333,19,1,0,1,2025-04-29 23:04:17.470000
38333,20,1,0,1,2025-04-29 23:04:17.470000
38335,11,1,333,1,2025-04-29 23:04:17.473000
38335,13,1,333,1,2025-04-29 23:04:17.473000
38335,15,1,333,1,2025-04-29 23:04:17.473000
38335,16,1,333,1,2025-04-29 23:04:17.473000
38337,13,1,333,1,2025-04-29 23:04:17.473000
38337,15,1,333,1,2025-04-29 23:04:17.473000
38337,16,1,333,1,2025-04-29 23:04:17.473000
38339,16,1,0,1,2025-04-29 23:04:17.477000
38339,17,1,0,1,2025-04-29 23:04:17.477000
38341,13,1,0,1,2025-04-29 23:04:17.477000
38341,14,1,0,1,2025-04-29 23:04:17.477000
38351,8,1,0,1,2025-04-29 23:04:17.480000
38351,9,1,0,1,2025-04-29 23:04:17.480000
38353,8,1,0,1,2025-04-29 23:04:17.480000
38353,9,1,0,1,2025-04-29 23:04:17.480000
38367,28,1,0,1,2025-04-29 23:04:23.123000
38367,31,1,0,1,2025-07-12 22:36:25.673000
38367,32,1,0,1,2025-07-12 22:36:25.673000
38371,12,1,0,1,2025-04-29 23:04:23.423000
38371,13,1,0,1,2025-04-29 23:04:23.423000
38378,22,1,0,1,2025-04-29 23:04:19.623000
38378,25,1,0,1,2025-10-07 16:26:56.953000
38378,26,1,0,1,2025-10-07 16:26:56.953000
38385,40,1,240,1,2025-04-29 23:04:23.313000
38385,40,2,226,1,2025-04-29 23:04:23.323000
38385,40,3,330,1,2025-04-29 23:04:23.333000
38387,7,1,240,1,2025-04-29 23:04:23.207000
38387,7,2,226,1,2025-04-29 23:04:23.210000
38387,7,3,330,1,2025-04-29 23:04:23.217000
38387,8,1,240,1,2025-04-29 23:04:23.207000
38387,8,2,226,1,2025-04-29 23:04:23.210000
38387,8,3,330,1,2025-04-29 23:04:23.217000
38394,11,1,333,1,2025-04-29 23:04:19.623000
38394,13,1,333,1,2025-04-29 23:04:19.623000
38396,18,1,177,1,2025-04-29 23:04:16.807000
38396,18,2,263,1,2025-04-29 23:04:16.810000
38396,18,3,211,1,2025-04-29 23:04:16.810000
38396,18,4,292,1,2025-04-29 23:04:16.813000
38396,18,5,298,1,2025-04-29 23:04:16.813000
38396,18,6,271,1,2025-04-29 23:04:16.817000
38396,25,1,177,1,2025-04-29 23:04:16.883000
38396,25,2,263,1,2025-04-29 23:04:16.883000
38396,25,3,211,1,2025-04-29 23:04:16.887000
38396,25,4,292,1,2025-04-29 23:04:16.887000
38396,25,5,298,1,2025-04-29 23:04:16.890000
38396,25,6,271,1,2025-04-29 23:04:16.890000
38398,6,1,240,1,2025-04-29 23:04:16.890000
38398,6,2,226,1,2025-04-29 23:04:16.893000
38398,6,3,330,1,2025-04-29 23:04:16.897000
38429,9,1,0,1,2025-04-29 23:04:19.110000
38433,9,1,0,1,2025-04-29 23:04:19.110000
38435,12,1,333,1,2025-04-29 23:04:19.113000
38435,14,1,333,1,2025-04-29 23:04:19.113000
38435,15,1,333,1,2025-04-29 23:04:19.113000
38441,15,1,0,1,2025-04-29 23:04:19.113000
38443,11,1,0,1,2025-04-29 23:04:19.117000
38495,7,1,279,1,2025-04-29 23:04:23.333000
38506,3,1,279,1,2025-04-29 23:04:16.897000
38528,7,1,240,1,2025-04-29 23:04:19.117000
38528,7,2,226,1,2025-04-29 23:04:19.120000
38528,7,3,330,1,2025-04-29 23:04:19.120000
38528,9,1,240,1,2025-04-29 23:04:19.117000
38528,9,2,226,1,2025-04-29 23:04:19.120000
38528,9,3,330,1,2025-04-29 23:04:19.120000
38549,12,1,0,1,2025-04-29 23:04:24.010000
38549,17,1,0,1,2025-10-07 12:20:15.633000
38551,14,1,0,1,2025-04-29 23:04:24.010000
38566,11,1,0,1,2025-04-29 23:04:15.373000
38568,10,1,112,1,2025-04-29 23:04:15.377000
38571,8,1,281,1,2025-04-29 23:04:22.977000
38571,9,1,281,1,2025-04-29 23:04:22.977000
38576,12,1,372,1,2025-04-29 23:04:15.380000
38576,14,1,372,1,2025-04-29 23:04:15.380000
38582,9,1,0,1,2025-04-29 23:04:19.627000
38582,10,1,0,1,2025-04-29 23:04:19.627000
38582,11,1,0,1,2025-04-29 23:04:19.627000
38584,12,1,0,1,2025-04-29 23:04:19.627000
38584,14,1,0,1,2025-04-29 23:04:19.627000
38584,15,1,0,1,2025-04-29 23:04:19.627000
38586,10,1,372,1,2025-04-29 23:04:19.630000
38586,13,1,372,1,2025-04-29 23:04:19.630000
38613,11,1,176,1,2025-04-29 23:04:17.480000
38613,14,1,176,1,2025-04-29 23:04:17.480000
38613,15,1,176,1,2025-04-29 23:04:17.480000
38613,16,1,176,1,2025-04-29 23:04:17.480000
38615,11,1,176,1,2025-04-29 23:04:17.483000
38615,13,1,176,1,2025-04-29 23:04:17.483000
38615,14,1,176,1,2025-04-29 23:04:17.483000
38617,31,1,190,1,2025-04-29 23:04:23.340000
38617,31,2,223,1,2025-04-29 23:04:23.340000
38617,31,3,222,1,2025-04-29 23:04:23.347000
38623,17,1,0,1,2025-04-29 23:04:23.240000
38623,20,1,0,1,2025-04-29 23:04:23.240000
38623,21,1,0,1,2025-04-29 23:04:23.240000
38629,5,1,112,1,2025-04-29 23:04:17.483000
38643,7,1,0,1,2025-04-29 23:04:17.487000
38643,8,1,0,1,2025-04-29 23:04:17.487000
38645,7,1,0,1,2025-04-29 23:04:17.487000
38645,8,1,0,1,2025-04-29 23:04:17.487000
38647,11,1,372,1,2025-04-29 23:04:17.490000
38647,12,1,372,1,2025-04-29 23:04:17.490000
38647,14,1,372,1,2025-04-29 23:04:17.490000
38649,12,1,372,1,2025-04-29 23:04:17.490000
38649,13,1,372,1,2025-04-29 23:04:17.490000
38657,15,1,0,1,2025-04-29 23:04:17.493000
38657,17,1,0,1,2025-04-29 23:04:17.493000
38657,20,1,0,1,2025-04-29 23:04:17.493000
38657,21,1,0,1,2025-04-29 23:04:17.493000
38659,11,1,0,1,2025-04-29 23:04:17.493000
38659,13,1,0,1,2025-04-29 23:04:17.493000
38659,17,1,0,1,2025-04-29 23:04:17.493000
38659,18,1,0,1,2025-04-29 23:04:17.493000
38662,14,1,0,1,2025-04-29 23:04:19.633000
38662,15,1,0,1,2025-04-29 23:04:19.633000
38662,18,1,0,1,2025-04-29 23:04:19.633000
38664,26,1,222,1,2025-04-29 23:04:16.900000
38664,26,2,190,1,2025-04-29 23:04:16.900000
38664,26,3,223,1,2025-04-29 23:04:16.900000
38667,3,1,176,1,2025-04-29 23:04:22.980000
38667,4,1,176,1,2025-04-29 23:04:22.980000
38671,6,1,112,1,2025-04-29 23:04:17.493000
38678,9,1,0,1,2025-04-29 23:04:19.123000
38678,11,1,0,1,2025-04-29 23:04:19.123000
38680,7,1,112,1,2025-04-29 23:04:19.123000
38682,10,1,152,1,2025-04-29 23:04:19.127000
38682,10,2,268,1,2025-04-29 23:04:19.127000
38682,13,1,0,1,2025-10-13 19:55:39.663000
38684,8,1,372,1,2025-04-29 23:04:19.130000
38684,10,1,372,1,2025-04-29 23:04:19.130000
38686,14,1,98,1,2025-04-29 23:04:19.130000
38686,14,2,251,1,2025-04-29 23:04:19.133000
38686,14,3,222,1,2025-04-29 23:04:19.137000
38686,16,1,98,1,2025-04-29 23:04:19.130000
38686,16,2,251,1,2025-04-29 23:04:19.133000
38686,16,3,222,1,2025-04-29 23:04:19.137000
38686,18,1,98,1,2025-04-29 23:04:19.130000
38686,18,2,251,1,2025-04-29 23:04:19.133000
38686,18,3,222,1,2025-04-29 23:04:19.137000
38694,10,1,0,1,2025-04-29 23:04:19.633000
38694,12,1,0,1,2025-04-29 23:04:19.633000
38700,4,1,0,1,2025-04-29 23:04:17.497000
38700,5,1,0,1,2025-04-29 23:04:17.497000
38705,7,1,0,1,2025-04-29 23:04:17.497000
38705,13,1,0,1,2025-10-15 00:24:46.403000
38705,14,1,0,1,2025-10-15 00:24:46.403000
38707,8,1,0,1,2025-04-29 23:04:17.497000
38707,12,1,0,1,2025-10-15 00:26:34.230000
38707,13,1,0,1,2025-10-15 00:26:34.230000
38709,4,1,0,1,2025-04-29 23:04:17.500000
38709,5,1,0,1,2025-04-29 23:04:17.500000
38712,16,1,0,1,2025-04-29 23:04:23.367000
38712,18,1,0,1,2025-04-29 23:04:23.373000
38720,6,1,263,1,2025-04-29 23:04:16.903000
38726,14,1,0,1,2025-04-29 23:04:16.910000
38726,15,1,0,1,2025-04-29 23:04:16.913000
38726,17,1,0,1,2025-04-29 23:04:16.917000
38737,13,1,0,1,2025-04-29 23:04:24.013000
38737,19,1,0,1,2025-04-29 23:04:24.013000
38743,15,1,0,1,2025-04-29 23:04:24.013000
38745,17,1,217,1,2025-04-29 23:04:24.017000
38747,9,1,0,1,2025-04-29 23:04:24.017000
38755,6,1,281,1,2025-04-29 23:04:24.020000
38765,23,1,11,1,2025-04-29 23:04:24.020000
38765,23,2,15,1,2025-04-29 23:04:24.023000
38765,23,3,176,1,2025-04-29 23:04:24.023000
38765,25,1,11,1,2025-04-29 23:04:24.020000
38765,25,2,15,1,2025-04-29 23:04:24.023000
38765,25,3,176,1,2025-04-29 23:04:24.023000
38765,27,1,11,1,2025-04-29 23:04:24.020000
38765,27,2,15,1,2025-04-29 23:04:24.023000
38765,27,3,176,1,2025-04-29 23:04:24.023000
38769,14,1,176,1,2025-04-29 23:04:24.023000
38771,17,1,176,2,2025-05-02 14:47:22.563000
38771,18,1,176,2,2025-05-02 14:47:22.563000
38773,24,1,11,1,2025-04-29 23:04:19.637000
38773,24,2,15,1,2025-04-29 23:04:19.640000
38773,24,3,176,1,2025-04-29 23:04:19.640000
38773,26,1,11,1,2025-04-29 23:04:19.637000
38773,26,2,15,1,2025-04-29 23:04:19.640000
38773,26,3,176,1,2025-04-29 23:04:19.640000
38773,27,1,11,1,2025-04-29 23:04:19.637000
38773,27,2,15,1,2025-04-29 23:04:19.640000
38773,27,3,176,1,2025-04-29 23:04:19.640000
38773,30,1,11,1,2025-04-29 23:04:19.637000
38773,30,2,15,1,2025-04-29 23:04:19.640000
38773,30,3,176,1,2025-04-29 23:04:19.640000
38773,31,1,11,1,2025-04-29 23:04:19.637000
38773,31,2,15,1,2025-04-29 23:04:19.640000
38773,31,3,176,1,2025-04-29 23:04:19.640000
38773,32,1,11,1,2025-04-29 23:04:19.637000
38773,32,2,15,1,2025-04-29 23:04:19.640000
38773,32,3,176,1,2025-04-29 23:04:19.640000
38775,10,1,0,1,2025-04-29 23:04:24.027000
38777,7,1,281,1,2025-04-29 23:04:19.640000
38779,4,1,372,1,2025-04-29 23:04:15.383000
38786,4,1,0,1,2025-04-29 23:04:24.027000
38786,10,1,0,1,2025-04-29 23:04:24.030000
38792,6,1,0,1,2025-04-29 23:04:24.030000
38801,20,1,11,1,2025-04-29 23:04:17.500000
38801,20,2,15,1,2025-04-29 23:04:17.500000
38801,20,3,176,1,2025-04-29 23:04:17.503000
38801,22,1,11,1,2025-04-29 23:04:17.500000
38801,22,2,15,1,2025-04-29 23:04:17.500000
38801,22,3,176,1,2025-04-29 23:04:17.503000
38801,23,1,11,1,2025-04-29 23:04:17.500000
38801,23,2,15,1,2025-04-29 23:04:17.500000
38801,23,3,176,1,2025-04-29 23:04:17.503000
38803,16,1,11,1,2025-04-29 23:04:17.503000
38803,16,2,15,1,2025-04-29 23:04:17.507000
38803,16,3,176,1,2025-04-29 23:04:17.507000
38803,17,1,11,1,2025-04-29 23:04:17.503000
38803,17,2,15,1,2025-04-29 23:04:17.507000
38803,17,3,176,1,2025-04-29 23:04:17.507000
38805,7,1,81,1,2025-04-29 23:04:16.917000
38805,7,2,281,1,2025-04-29 23:04:16.920000
38807,7,1,281,1,2025-04-29 23:04:23.373000
38807,7,2,81,1,2025-04-29 23:04:23.380000
38809,6,1,0,1,2025-04-29 23:04:23.383000
38809,30,1,0,1,2025-04-29 23:04:23.413000
38812,7,1,81,1,2025-04-29 23:04:23.420000
38814,3,1,372,1,2025-04-29 23:04:17.507000
38814,4,1,372,1,2025-04-29 23:04:17.507000
38816,3,1,372,1,2025-04-29 23:04:17.510000
38816,5,1,372,1,2025-04-29 23:04:17.510000
38816,6,1,372,1,2025-04-29 23:04:17.510000
38822,7,1,372,1,2025-04-29 23:04:19.643000
38822,8,1,372,1,2025-04-29 23:04:19.643000
38824,9,1,281,1,2025-04-29 23:04:17.510000
38824,10,1,281,1,2025-04-29 23:04:17.510000
38826,7,1,281,1,2025-04-29 23:04:17.513000
38826,8,1,281,1,2025-04-29 23:04:17.513000
38835,6,1,372,1,2025-04-29 23:04:19.137000
38835,8,1,372,1,2025-04-29 23:04:19.137000
38837,7,1,281,1,2025-04-29 23:04:19.140000
38839,9,1,0,1,2025-04-29 23:04:19.140000
38839,12,1,0,1,2025-04-29 23:04:19.140000
38841,16,1,11,1,2025-04-29 23:04:19.143000
38841,16,2,15,1,2025-04-29 23:04:19.143000
38841,16,3,176,1,2025-04-29 23:04:19.143000
38841,18,1,11,1,2025-04-29 23:04:19.143000
38841,18,2,15,1,2025-04-29 23:04:19.143000
38841,18,3,176,1,2025-04-29 23:04:19.143000
38841,20,1,11,1,2025-04-29 23:04:19.143000
38841,20,2,15,1,2025-04-29 23:04:19.143000
38841,20,3,176,1,2025-04-29 23:04:19.143000
38902,11,1,131,1,2025-04-29 23:04:17.513000
38902,11,2,232,1,2025-04-29 23:04:17.517000
38902,11,3,217,1,2025-04-29 23:04:17.517000
38902,11,4,47,1,2025-04-29 23:04:17.520000
38902,11,5,139,1,2025-04-29 23:04:17.520000
38902,11,6,315,1,2025-04-29 23:04:17.520000
38902,12,1,131,1,2025-04-29 23:04:17.513000
38902,12,2,232,1,2025-04-29 23:04:17.517000
38902,12,3,217,1,2025-04-29 23:04:17.517000
38902,12,4,47,1,2025-04-29 23:04:17.520000
38902,12,5,139,1,2025-04-29 23:04:17.520000
38902,12,6,315,1,2025-04-29 23:04:17.520000
38904,10,1,131,1,2025-04-29 23:04:17.523000
38904,10,2,232,1,2025-04-29 23:04:17.523000
38904,10,3,217,1,2025-04-29 23:04:17.527000
38904,10,4,47,1,2025-04-29 23:04:17.527000
38904,10,5,139,1,2025-04-29 23:04:17.530000
38904,10,6,315,1,2025-04-29 23:04:17.530000
38904,11,1,131,1,2025-04-29 23:04:17.523000
38904,11,2,232,1,2025-04-29 23:04:17.523000
38904,11,3,217,1,2025-04-29 23:04:17.527000
38904,11,4,47,1,2025-04-29 23:04:17.527000
38904,11,5,139,1,2025-04-29 23:04:17.530000
38904,11,6,315,1,2025-04-29 23:04:17.530000
38914,20,1,64,1,2025-04-29 23:04:16.920000
38914,20,2,69,1,2025-04-29 23:04:16.920000
38914,20,3,129,1,2025-04-29 23:04:16.923000
38916,8,1,0,1,2025-04-29 23:04:23.420000
38918,8,1,0,1,2025-04-29 23:04:16.923000
38920,11,1,0,1,2025-04-29 23:04:19.647000
38920,15,1,0,1,2025-04-29 23:04:19.647000
38920,16,1,0,1,2025-04-29 23:04:19.647000
38926,23,1,60,1,2025-04-29 23:04:16.927000
38926,23,2,213,1,2025-04-29 23:04:16.927000
38926,23,3,9,1,2025-04-29 23:04:16.930000
38926,23,4,239,1,2025-04-29 23:04:16.930000
38937,6,1,217,1,2025-04-29 23:04:23.580000
38937,7,1,217,1,2025-04-29 23:04:23.580000
38953,16,1,0,1,2025-04-29 23:04:18.297000
38955,24,1,0,1,2025-04-29 23:04:18.297000
38966,5,1,372,1,2025-04-29 23:04:15.387000
38968,4,1,101,1,2025-04-29 23:04:23.730000
38968,4,2,372,1,2025-04-29 23:04:23.730000
38968,5,1,101,1,2025-04-29 23:04:23.730000
38968,5,2,372,1,2025-04-29 23:04:23.730000
38970,8,1,0,1,2025-04-29 23:04:24.030000
38972,8,1,372,1,2025-04-29 23:04:17.530000
38972,9,1,372,1,2025-04-29 23:04:17.530000
38974,8,1,372,1,2025-04-29 23:04:17.533000
38974,9,1,372,1,2025-04-29 23:04:17.533000
38985,17,1,0,1,2025-04-29 23:04:15.390000
38988,18,1,53,1,2025-04-29 23:04:15.430000
38988,18,2,352,1,2025-04-29 23:04:15.430000
38988,18,3,361,1,2025-04-29 23:04:15.433000
38988,18,4,365,1,2025-04-29 23:04:15.433000
38988,18,5,369,1,2025-04-29 23:04:15.437000
38988,18,6,335,1,2025-04-29 23:04:15.440000
38992,14,1,0,1,2025-04-29 23:04:19.647000
38994,14,1,0,1,2025-04-29 23:04:24.033000
38994,18,1,0,1,2025-04-29 23:04:24.033000
38994,20,1,0,1,2025-04-29 23:04:24.033000
38997,11,1,0,1,2025-04-29 23:04:19.650000
38997,12,1,0,1,2025-04-29 23:04:19.650000
39001,13,1,53,1,2025-04-29 23:04:17.553000
39001,13,2,352,1,2025-04-29 23:04:17.557000
39001,13,3,361,1,2025-04-29 23:04:17.557000
39001,13,4,365,1,2025-04-29 23:04:17.560000
39001,13,5,369,1,2025-04-29 23:04:17.560000
39001,13,6,335,1,2025-04-29 23:04:17.560000
39001,15,1,53,1,2025-04-29 23:04:17.553000
39001,15,2,352,1,2025-04-29 23:04:17.557000
39001,15,3,361,1,2025-04-29 23:04:17.557000
39001,15,4,365,1,2025-04-29 23:04:17.560000
39001,15,5,369,1,2025-04-29 23:04:17.560000
39001,15,6,335,1,2025-04-29 23:04:17.560000
39001,16,1,53,1,2025-04-29 23:04:17.553000
39001,16,2,352,1,2025-04-29 23:04:17.557000
39001,16,3,361,1,2025-04-29 23:04:17.557000
39001,16,4,365,1,2025-04-29 23:04:17.560000
39001,16,5,369,1,2025-04-29 23:04:17.560000
39001,16,6,335,1,2025-04-29 23:04:17.560000
39003,12,1,53,1,2025-04-29 23:04:17.583000
39003,12,2,352,1,2025-04-29 23:04:17.583000
39003,12,3,361,1,2025-04-29 23:04:17.587000
39003,12,4,365,1,2025-04-29 23:04:17.587000
39003,12,5,369,1,2025-04-29 23:04:17.590000
39003,12,6,335,1,2025-04-29 23:04:17.590000
39003,14,1,53,1,2025-04-29 23:04:17.583000
39003,14,2,352,1,2025-04-29 23:04:17.583000
39003,14,3,361,1,2025-04-29 23:04:17.587000
39003,14,4,365,1,2025-04-29 23:04:17.587000
39003,14,5,369,1,2025-04-29 23:04:17.590000
39003,14,6,335,1,2025-04-29 23:04:17.590000
39003,15,1,53,1,2025-04-29 23:04:17.583000
39003,15,2,352,1,2025-04-29 23:04:17.583000
39003,15,3,361,1,2025-04-29 23:04:17.587000
39003,15,4,365,1,2025-04-29 23:04:17.587000
39003,15,5,369,1,2025-04-29 23:04:17.590000
39003,15,6,335,1,2025-04-29 23:04:17.590000
39005,8,1,0,1,2025-04-29 23:04:17.593000
39005,9,1,0,1,2025-04-29 23:04:17.593000
39007,9,1,0,1,2025-04-29 23:04:17.593000
39007,10,1,0,1,2025-04-29 23:04:17.593000
39015,12,1,0,1,2025-04-29 23:04:19.650000
39015,15,1,0,1,2025-04-29 23:04:19.650000
39015,16,1,0,1,2025-04-29 23:04:19.650000
39017,9,2,372,1,2025-04-29 23:04:19.653000
39017,10,2,372,1,2025-04-29 23:04:19.653000
39023,23,1,217,1,2025-04-29 23:04:19.660000
39027,5,1,0,1,2025-04-29 23:04:23.600000
39027,6,1,0,1,2025-04-29 23:04:23.600000
39027,7,1,0,1,2025-04-29 23:04:23.600000
39027,8,1,0,1,2025-04-29 23:04:23.600000
39036,15,1,0,1,2025-04-29 23:04:23.050000
39036,20,1,0,1,2025-04-29 23:04:23.050000
39036,23,1,0,1,2025-04-29 23:04:23.050000
39036,24,1,0,1,2025-04-29 23:04:23.050000
39038,13,1,53,1,2025-04-29 23:04:19.683000
39038,13,2,352,1,2025-04-29 23:04:19.683000
39038,13,3,361,1,2025-04-29 23:04:19.687000
39038,13,4,365,1,2025-04-29 23:04:19.690000
39038,13,5,369,1,2025-04-29 23:04:19.690000
39038,13,6,335,1,2025-04-29 23:04:19.693000
39038,14,1,53,1,2025-04-29 23:04:19.683000
39038,14,2,352,1,2025-04-29 23:04:19.683000
39038,14,3,361,1,2025-04-29 23:04:19.687000
39038,14,4,365,1,2025-04-29 23:04:19.690000
39038,14,5,369,1,2025-04-29 23:04:19.690000
39038,14,6,335,1,2025-04-29 23:04:19.693000
39040,6,1,372,1,2025-04-29 23:04:19.147000
39040,8,1,372,1,2025-04-29 23:04:19.147000
39042,7,1,0,1,2025-04-29 23:04:19.150000
39044,13,1,53,1,2025-04-29 23:04:19.173000
39044,13,2,352,1,2025-04-29 23:04:19.173000
39044,13,3,361,1,2025-04-29 23:04:19.177000
39044,13,4,365,1,2025-04-29 23:04:19.180000
39044,13,5,369,1,2025-04-29 23:04:19.180000
39044,13,6,335,1,2025-04-29 23:04:19.183000
39044,15,1,53,1,2025-04-29 23:04:19.173000
39044,15,2,352,1,2025-04-29 23:04:19.173000
39044,15,3,361,1,2025-04-29 23:04:19.177000
39044,15,4,365,1,2025-04-29 23:04:19.180000
39044,15,5,369,1,2025-04-29 23:04:19.180000
39044,15,6,335,1,2025-04-29 23:04:19.183000
39051,10,1,64,1,2025-04-29 23:04:19.183000
39051,10,2,14,1,2025-04-29 23:04:19.187000
39051,10,3,129,1,2025-04-29 23:04:19.187000
39051,10,4,338,1,2025-04-29 23:04:19.190000
39054,11,1,0,1,2025-04-29 23:04:19.190000
39054,13,1,0,1,2025-04-29 23:04:19.190000
39054,15,1,0,1,2025-04-29 23:04:19.190000
39054,17,1,0,1,2025-04-29 23:04:19.190000
39058,16,1,217,1,2025-04-29 23:04:17.597000
39058,17,1,217,1,2025-04-29 23:04:17.597000
39060,15,1,217,1,2025-04-29 23:04:17.603000
39060,16,1,217,1,2025-04-29 23:04:17.603000
39063,11,1,333,1,2025-04-29 23:04:23.420000
39063,11,2,372,1,2025-04-29 23:04:23.423000
39068,13,1,217,1,2025-04-29 23:04:23.423000
39068,19,1,217,1,2025-04-29 23:04:23.437000
39068,21,1,217,1,2025-04-29 23:04:23.437000
39071,9,1,217,1,2025-04-29 23:04:16.930000
39071,14,1,217,1,2025-04-29 23:04:16.940000
39071,16,1,217,1,2025-04-29 23:04:16.940000
39073,4,1,333,1,2025-04-29 23:04:16.940000
39073,4,2,372,1,2025-04-29 23:04:16.943000
39075,14,1,176,1,2025-04-29 23:04:23.427000
39075,15,1,176,1,2025-04-29 23:04:23.427000
39080,4,1,110,1,2025-04-29 23:04:24.037000
39080,4,2,238,1,2025-04-29 23:04:24.037000
39082,6,1,0,1,2025-04-29 23:04:23.440000
39084,5,1,0,1,2025-04-29 23:04:16.943000
39086,10,1,0,1,2025-04-29 23:04:24.040000
39116,5,1,0,1,2025-04-29 23:04:17.603000
39116,6,1,0,1,2025-04-29 23:04:17.603000
39118,5,1,0,1,2025-04-29 23:04:17.607000
39118,6,1,0,1,2025-04-29 23:04:17.607000
39121,9,1,263,1,2025-04-29 23:04:24.043000
39122,3,1,281,1,2025-04-29 23:04:22.957000
39128,10,2,366,1,2025-04-29 23:04:24.047000
39128,15,1,366,1,2025-04-29 23:04:24.050000
39139,4,1,0,1,2025-04-29 23:04:22.817000
39139,5,1,0,1,2025-04-29 23:04:22.817000
39189,7,1,0,1,2025-04-29 23:04:23.373000
39189,8,1,0,1,2025-04-29 23:04:23.373000
39226,9,1,198,1,2025-04-29 23:04:23.423000
39226,12,1,198,1,2025-04-29 23:04:23.423000
39226,13,1,198,1,2025-04-29 23:04:23.423000
39230,6,1,372,1,2025-04-29 23:04:17.610000
39230,7,1,372,1,2025-04-29 23:04:17.610000
39232,5,1,372,1,2025-04-29 23:04:17.617000
39232,6,1,372,1,2025-04-29 23:04:17.617000
39237,10,1,322,1,2025-04-29 23:04:24.050000
39240,7,1,0,1,2025-04-29 23:04:17.620000
39240,8,1,0,1,2025-04-29 23:04:17.620000
39240,11,1,0,1,2025-04-29 23:04:17.620000
39240,13,1,0,1,2025-04-29 23:04:17.620000
